Size_of_ROIs,Mean_Value,St_Deviation,Skewness,Gradient_Mean_value,Gradient_Variance,Percentage_non_zero_Gradients,Contrast,Correlation,Entropy,Homogenity,Run_Percentage,Long_run_Emphasis,Gray_Value_Distribution,Yearly_Production
20152,108.1765582,99.64489972,0.32401467,140.0853741,12134.088,0.867755062,46.50588813,0.000100501,3.7982232,0.202607966,0.499900754,1.979253524,3149.607902,4944.271392
20112,110.2713305,100.0888562,0.259391784,137.5063739,11923.78034,0.867740652,33.58391608,9.97E-05,3.785537598,0.203327581,0.49935362,1.990441103,3142.476053,4908.542169
19838,110.3768525,100.0928078,0.257875454,137.5132366,11921.18698,0.868283093,43.80914634,9.96E-05,3.765673653,0.203504315,0.499798367,1.967624811,3119.400807,4879.392335
20700,108.3442512,99.49112245,0.321667153,139.0126604,11992.52804,0.868888889,50.68581726,0.000100748,3.736376344,0.203377417,0.501062802,1.969244119,3258.231778,5084.777285
19644,107.7690898,99.38137435,0.33746593,138.687,11995.93778,0.867949501,41.20120995,0.000101037,3.709245602,0.203324918,0.5,1.990124211,3081.19548,4799.90002
20418,112.2248996,100.6126858,0.207447873,141.7082223,12121.56268,0.868890195,48.89247887,9.85E-05,3.788184088,0.204102483,0.500489764,1.967511498,3205.660339,5016.885507
20361,111.3134424,100.3132441,0.233717126,141.6099749,12122.48243,0.868817838,45.55487246,9.91E-05,3.786629566,0.203510171,0.499975443,1.976031434,3195.336935,4962.123576
20867,109.3164326,99.62455486,0.29305901,139.5935478,12024.31196,0.868692193,48.96068124,0.000100494,3.741545585,0.203371303,0.499736426,1.976313771,3288.995972,5122.539125
20634,106.7544829,99.52059861,0.368280803,139.3331175,12045.23136,0.868566444,54.52938986,0.000100692,3.787233168,0.203333658,0.499563827,1.957023671,3243.269499,5054.856228
20205,103.4397426,99.07467099,0.466538888,136.9424819,11814.86326,0.868695867,58.6160622,0.000101586,3.750967275,0.202891275,0.499579312,1.977808599,3161.056073,4950.560927
20948,102.1346191,99.08194147,0.50705611,136.7167901,11808.8991,0.868340653,46.53638743,0.000101638,3.744767745,0.202619725,0.499188467,1.974275605,3278.257913,5133.681457
20118,105.4895616,99.22691309,0.404777831,138.9076181,12036.47198,0.867879511,42.4201442,0.000101353,3.721522438,0.203429612,0.499105279,1.970222089,3153.875212,4914.505229
20337,107.0592024,99.46142011,0.358856733,138.6763967,12021.72868,0.869351428,53.3793271,0.00010078,3.711761546,0.203720222,0.500122929,1.976600138,3189.931079,4973.683905
20402,102.599451,100.3058346,0.460590254,136.3860812,11920.67391,0.870159788,66.79442321,9.91E-05,3.82459272,0.202798329,0.499313793,1.956316874,3177.533818,5014.41121
20346,99.80423671,100.8741433,0.531120888,135.985652,11940.89184,0.868917723,69.07853403,9.79E-05,3.827380075,0.203375313,0.500786395,1.94896457,3184.307292,5003.549416
20629,110.6970285,99.71416985,0.252881692,139.8784025,12009.34026,0.867807456,44.2557063,0.000100319,3.655027666,0.203374537,0.50138155,1.966644107,3258.104708,5057.555738
19660,109.7673449,99.61859608,0.277771664,139.9344118,12034.05384,0.867344863,39.01645031,0.000100557,3.667496043,0.203631048,0.500966429,1.96679866,3095.31922,4840.69073
19340,107.6856774,99.94882455,0.336643603,136.978424,11865.7174,0.866442606,36.91805706,9.99E-05,3.80518393,0.20259203,0.501344364,1.95709571,3021.657591,4768.49505
19400,108.0344845,100.0924435,0.324299,137.0564041,11878.14591,0.867989691,39.78379299,9.96E-05,3.792004201,0.203586834,0.500309278,1.948588502,3040.289306,4773.747579
20676,107.3451345,99.37051867,0.348531529,138.6614506,12014.29501,0.868204682,46.1947983,0.000101041,3.703632905,0.203890929,0.499709808,1.964285714,3248.148858,5070.284359
19826,106.5795925,99.14002145,0.370272155,138.5376925,12005.96924,0.868758196,38.01708075,0.000101565,3.64783485,0.203434233,0.498537274,1.993727236,3105.565358,4843.4828
20093,108.0815707,99.99345223,0.323695723,139.9175896,12047.62892,0.869755636,50.70117583,9.99E-05,3.81368046,0.202913162,0.498531827,2.004692024,3128.482679,4900.979834
20617,104.8037057,100.1059806,0.415378523,139.9652761,12066.59875,0.868555076,50.49092264,9.96E-05,3.868117506,0.202657359,0.500363777,1.966265995,3219.52501,5056.378247
19389,112.6973542,99.95872164,0.188472004,140.0074779,12064.93972,0.867295889,41.33049355,9.99E-05,3.66850446,0.203193066,0.500283666,1.966804124,3042.976701,4768.999588
21123,110.4992189,99.55178044,0.253101631,139.542437,12036.82898,0.868058514,39.56061864,0.000100727,3.713396004,0.202433387,0.498982152,1.976375712,3296.322391,5179.641556
19865,110.9775485,100.2996472,0.240570562,139.7520807,11965.88542,0.86826076,40.14602823,9.92E-05,3.780093581,0.20310094,0.499723131,1.983580135,3114.190692,4859.672711
20843,110.6627645,100.4998764,0.249529162,138.5477048,11942.6651,0.870316173,44.42884959,9.88E-05,3.822907816,0.203531659,0.500167922,1.959616307,3272.717218,5129.9153
21121,106.8316841,99.29415204,0.363024783,137.863368,11964.46762,0.868330098,35.90770828,0.000101227,3.699083304,0.203844272,0.499502864,1.987772512,3310.049289,5168.831659
19928,105.1871236,99.04733428,0.41576398,137.4544981,11957.92225,0.867773986,36.76842454,0.000101756,3.66991505,0.202819143,0.499146929,1.980195034,3121.719212,4872.616367
20130,110.3774466,100.0318694,0.258608785,137.9849203,11997.48204,0.867113761,42.85371179,9.97E-05,3.76179677,0.204084966,0.501291605,1.964027351,3166.39233,4933.254484
21387,110.565624,99.98934682,0.254538004,137.7261335,11971.74147,0.867816898,42.4661373,9.98E-05,3.788839949,0.202432767,0.499602562,1.957604118,3356.876088,5272.251848
19637,110.603249,99.61012354,0.252365992,140.3750754,12086.62253,0.868411672,39.23743627,0.000100592,3.639990968,0.203235422,0.499719916,1.974931214,3087.971976,4787.373382
19129,111.2515552,99.70431702,0.230292754,140.0217717,12102.2602,0.868315124,47.80193515,0.00010036,3.708494727,0.202824542,0.500339798,1.976595967,2988.446453,4687.295267
20604,108.5441662,100.119617,0.30796048,140.1525717,12035.60969,0.86890895,49.24922766,9.95E-05,3.844775275,0.202686252,0.499077849,1.982592629,3218.633959,5046.01449
20151,109.9697782,100.2955065,0.265629943,140.2371851,12060.29123,0.868840256,42.93146876,9.92E-05,3.813503095,0.203200227,0.499975187,1.982630273,3150.118809,4940.307196
20087,112.8426345,100.0931085,0.187138152,141.15178,12093.48432,0.868123662,44.21959626,9.96E-05,3.69441392,0.203264356,0.499775975,1.970913438,3162.679251,4938.236179
20843,112.1757425,99.95465848,0.2013103,141.1258927,12099.41145,0.868780886,40.05462583,9.99E-05,3.680813393,0.203813577,0.499448256,1.982420749,3271.997502,5100.717195
19892,112.4376131,100.2221201,0.198144603,138.8101671,11948.68842,0.868087673,46.65299494,9.93E-05,3.759953047,0.20365915,0.500552986,1.959726825,3126.738877,4857.00462
20086,110.6398984,99.68091447,0.246586192,138.113222,11903.3132,0.868067311,37.06064903,0.00010048,3.713080162,0.203110388,0.499651499,1.978178557,3136.462734,4903.128936
20609,119.8669028,102.0125239,-0.005917781,142.3932346,12263.54401,0.868115872,53.48580862,9.58E-05,3.801940683,0.202646144,0.500072784,1.971278867,3225.585678,5035.895595
20381,115.5104264,101.1169246,0.116317651,142.4265153,12244.22197,0.869976939,62.92693966,9.75E-05,3.833392414,0.20285482,0.500564251,1.957851402,3196.977063,5017.762988
19913,111.9089539,99.7877156,0.215037568,139.9957893,12057.13582,0.870938583,36.34781649,0.000100248,3.759290262,0.201317326,0.499271832,1.973144237,3101.963186,4868.239388
20414,112.7135299,100.0780641,0.18934868,139.8228242,12058.96466,0.868374645,32.22584983,9.97E-05,3.696625366,0.203081547,0.499951014,1.976974329,3208.455026,4994.766608
20125,110.7943851,99.86937234,0.246773142,139.6100842,12017.975,0.867925466,44.51963086,0.000100002,3.711669907,0.203962344,0.499031056,1.966643433,3169.541671,4919.842577
20428,112.4770413,100.0839551,0.195704932,141.0023942,12106.59507,0.86822009,54.44373388,9.95E-05,3.742842119,0.203676358,0.500440572,1.966154749,3211.017607,5006.233297
19873,105.1833644,99.80584106,0.410735617,136.6541838,11965.49967,0.869773059,52.20049793,0.00010014,3.825214704,0.202902399,0.500528355,1.967025234,3114.294863,4846.00372
20110,105.503083,99.68518233,0.397449424,136.4819884,11945.1648,0.869716559,51.13747883,0.000100386,3.818063603,0.203370156,0.499751367,1.978507463,3137.934328,4908.501891
19349,114.4023464,100.6301401,0.141253195,142.0909537,12230.51564,0.868623701,51.50873599,9.85E-05,3.761298652,0.203922746,0.500749393,1.968933843,3041.605222,4734.483951
19597,113.7211308,100.3554875,0.159372552,141.5418619,12185.07309,0.869265704,50.7505194,9.90E-05,3.778465724,0.202682638,0.499821401,1.965288412,3062.460133,4802.522818
19846,109.1598811,99.84464973,0.293559039,140.5471533,11996.68063,0.869142396,47.50576241,0.000100072,3.777524081,0.203456335,0.499395344,1.97689436,3108.74049,4851.349712
19873,108.808031,99.67045606,0.302550242,140.1402205,11987.95071,0.868515071,48.33394191,0.000100453,3.775985754,0.202949946,0.500075479,1.972730932,3101.849265,4863.04025
19877,115.6493435,100.6176338,0.100640154,142.3979297,12265.18919,0.869094934,50.99745786,9.85E-05,3.723769903,0.202949421,0.499974845,1.972127189,3108.133628,4864.057758
20621,116.4035207,100.9350103,0.082021806,142.8588845,12290.91262,0.869404976,54.12257172,9.79E-05,3.770632937,0.203185593,0.500606178,1.966385741,3227.45355,5035.979754
19981,109.4140433,99.6496399,0.285132218,138.0921453,11921.60666,0.86727391,35.78607184,0.000100518,3.712967963,0.203593461,0.499624643,1.982470199,3127.549534,4873.178303
19609,107.6076291,99.46457207,0.341226208,137.5968511,11896.19967,0.868121781,41.07087144,0.000100899,3.72409971,0.203630901,0.500484471,1.951395965,3078.730589,4799.717954
20125,116.0674286,101.089418,0.096146945,141.0957084,12240.07137,0.867627329,42.26904385,9.77E-05,3.752176832,0.203428801,0.500621118,1.955334988,3161.394045,4948.382035
20127,116.0410394,101.0651069,0.093813045,141.1817945,12137.87077,0.867143638,39.53379559,9.77E-05,3.745912666,0.204098205,0.500472003,1.969423211,3153.739204,4931.677455
20160,106.5094742,100.1894966,0.370047177,138.8402909,12023.22485,0.868452381,38.30119891,9.94E-05,3.838252779,0.201999094,0.500049603,1.97103462,3145.750521,4928.276262
18957,112.5864325,100.0000806,0.20397057,138.9188303,11947.01471,0.870760141,49.61216334,9.98E-05,3.838384103,0.199010293,0.500764889,1.956494259,2952.13452,4669.011377
19612,108.3103712,99.68063116,0.319736089,138.7856067,11996.23592,0.868600857,53.06329255,0.000100383,3.798461262,0.202794884,0.499643076,1.971425656,3067.858659,4802.751199
19657,108.7764664,99.78893216,0.308655078,138.6963218,11990.93619,0.869359516,52.46523077,0.000100117,3.786646821,0.203538882,0.501297248,1.953622894,3094.807388,4845.227725
20082,104.8674933,100.3708894,0.40550724,137.5473755,11966.76428,0.86973409,68.33331509,9.89E-05,3.839454846,0.202762231,0.499850612,1.955269974,3140.285515,4912.112174
19640,112.159165,100.1516083,0.204886779,138.1980508,12038.80009,0.86889002,46.19897017,9.95E-05,3.760540738,0.203479141,0.500916497,1.965338483,3079.038219,4813.753812
19130,111.7217982,100.6270807,0.222129187,139.1968906,11971.68904,0.868217459,51.04631336,9.85E-05,3.823855147,0.202943562,0.499424987,1.963156793,2995.020306,4674.644965
20339,111.8482718,100.6882061,0.216775723,139.0856341,11950.67272,0.866905944,46.76830454,9.84E-05,3.814705919,0.203693299,0.500417916,1.967577127,3189.732364,4987.381607
18362,101.7649494,99.51785668,0.510103168,136.82245,11968.32302,0.867443634,39.61213202,0.00010078,3.753569754,0.203490186,0.49994554,1.970261438,2876.345752,4500.843355
19614,107.863006,99.9095203,0.330511969,137.600566,12009.9905,0.868818191,42.57701574,1.00E-04,3.791012085,0.203002019,0.500356888,1.948135317,3067.615447,4826.52741
20140,109.4938928,99.45673332,0.283234229,138.5407473,11923.64771,0.867428004,30.34469966,0.000100923,3.632143559,0.203580059,0.500248262,1.965459057,3156.427097,4932.243871
20350,108.5672236,99.55733108,0.313828539,138.5811909,11918.58498,0.867420147,52.4087867,0.000100634,3.708452641,0.203764395,0.50014742,1.966299862,3206.023187,4998.063077
19679,98.78311906,99.36728752,0.601786389,134.006395,12080.5391,0.867879465,31.06622332,0.000101103,3.713210502,0.203750489,0.500076223,1.95213901,3092.927243,4826.798394
19305,99.01300181,99.45252845,0.590140661,134.3990994,11945.49625,0.868168868,34.50103997,0.000100943,3.778099362,0.202689059,0.4996115,1.950751685,3015.662519,4758.355521
19649,106.3110082,99.43885372,0.378481448,138.6226489,11927.36742,0.867423279,38.00890108,0.000100905,3.733995174,0.203628133,0.498854904,1.978065701,3075.129157,4776.677617
20639,105.5513349,99.1118788,0.404717595,138.5672406,11900.21537,0.868210669,36.97333333,0.000101664,3.674501046,0.203065901,0.499733514,1.981190615,3240.266046,5074.602676
19716,103.9677927,99.79882848,0.448492948,136.8122752,12062.06161,0.869192534,70.29895124,0.000100008,3.80821012,0.203476684,0.499847839,1.952511416,3092.839472,4835.180619
18757,105.4903769,99.59750185,0.405101351,137.4493811,12032.3217,0.866823053,65.70527058,0.000100539,3.796940504,0.202512508,0.500133284,1.956081441,2941.592687,4604.489393
20346,106.2499263,99.17675935,0.381540831,137.7670997,11929.23076,0.868278777,33.96701932,0.000101483,3.640741425,0.203924158,0.499901701,1.987120244,3192.297807,4965.433389
20136,105.4996524,99.15847257,0.406349025,137.5648658,11928.54417,0.867947954,33.71745062,0.000101539,3.652729819,0.203608178,0.499652364,1.962230395,3167.943445,4945.614651
21395,103.7952793,100.5485635,0.433745316,135.9893271,12120.31102,0.868754382,58.95785755,9.86E-05,3.874978406,0.202521103,0.50016359,1.951967106,3350.633492,5265.530792
19645,103.985747,100.3175116,0.434275427,135.8406161,12118.81789,0.869076101,56.24318271,9.91E-05,3.82870489,0.20341407,0.500687198,1.942456283,3091.169378,4851.43412
20085,107.0451083,99.29807653,0.357633327,138.1906078,11953.78016,0.868309684,45.56534045,0.000101229,3.754461981,0.202324827,0.499128703,1.9840399,3137.783641,4910.148329
20578,104.9136456,99.18967442,0.420052697,137.2787465,11962.89554,0.867820002,40.10950501,0.000101432,3.715835042,0.203764297,0.499271066,1.972065408,3217.750243,5037.824022
20349,105.8021524,99.42037034,0.396342395,138.321234,11867.26852,0.868838764,55.0396093,0.000100897,3.768399933,0.203335235,0.500024571,1.977592138,3197.281671,4996.239902
20448,106.3685446,99.4166023,0.379798835,138.2377583,11861.26441,0.868055556,57.80917096,0.000100881,3.762522979,0.20340355,0.500733568,1.963961324,3209.711007,4999.640883
19853,113.1788143,100.1111963,0.174859712,141.0472922,12089.00499,0.868735204,49.4627527,9.95E-05,3.671562895,0.203811757,0.500327406,1.974126649,3130.514547,4861.188463
20123,112.6447349,99.88266927,0.1897976,140.77644,12072.20156,0.868856532,37.92229139,0.000100063,3.654165303,0.202831906,0.500869652,1.971723385,3150.567021,4933.865165
20092,109.0538025,99.50176634,0.296891613,138.7561162,11859.18119,0.868554649,45.76386238,0.000100726,3.669247367,0.204097647,0.500099542,1.959394904,3157.882564,4922.472134
19660,109.2065107,99.52243757,0.293657322,138.7662668,11861.65452,0.869125127,49.60524843,0.000100712,3.681109536,0.203639971,0.500101729,1.977318959,3092.475997,4807.486168
19827,113.2780552,100.0769169,0.170767871,141.8754299,12196.21296,0.868815252,50.64945366,9.96E-05,3.70603239,0.202676433,0.498865184,1.999898898,3100.960368,4827.628248
19583,112.2782005,99.9378804,0.195752018,142.5434829,12241.23431,0.870704182,56.48584111,9.99E-05,3.726058847,0.203376883,0.499157432,1.992429668,3054.145985,4789.973504
20130,107.7539493,99.4338233,0.334475571,136.3752622,11874.95393,0.868802782,52.63946061,0.000100868,3.750373881,0.203300745,0.499950323,1.973271065,3149.722377,4921.782194
19857,107.6612278,99.4725033,0.33982094,136.0821389,11855.63923,0.867250844,48.40954649,0.000100826,3.71881463,0.203415348,0.50002518,1.964145433,3118.293383,4856.166281
20898,108.2057135,99.40499557,0.32254806,138.7099771,11996.49336,0.86773854,39.3873524,0.000101016,3.666777003,0.204027486,0.499760743,1.966200689,3287.324397,5095.317311
20374,111.0955139,99.7114893,0.235374389,139.9080343,12029.50262,0.867232748,36.55914848,0.000100413,3.659494448,0.203438813,0.499950918,1.982721382,3195.781857,4987.330061
20479,104.7578983,99.42197276,0.427899968,136.2926941,11918.07175,0.866253235,32.40855489,0.000100981,3.731463519,0.203732965,0.500708042,1.97093817,3221.974059,5023.199337
19192,104.7594831,99.28095554,0.425937081,136.8905199,11879.02267,0.869581075,45.09604131,0.000101212,3.743263431,0.203252574,0.499374739,1.975792988,3014.373539,4685.56177
19973,107.0747008,99.43536028,0.358909717,138.5657914,11992.87668,0.867471086,45.83774415,0.000100928,3.70147837,0.203715883,0.499924899,1.980170255,3144.818928,4889.018027
20576,108.2769246,99.57860083,0.325395082,138.3248321,11983.34768,0.868147356,51.08545367,0.000100578,3.773207886,0.202645267,0.501360809,1.966847615,3231.091121,5072.697751
20961,107.1805734,99.3975031,0.352919808,137.2343101,11832.17732,0.868088355,48.36716012,0.000101009,3.748714064,0.203155547,0.498974286,1.993115977,3281.962425,5115.721101
20693,108.9516262,99.59249237,0.30235379,136.9859497,11851.65505,0.867249795,45.94534273,0.000100592,3.738778361,0.20314183,0.500072488,1.971008891,3253.121569,5080.168728
19354,112.3154903,100.0373515,0.202214939,140.1675425,12089.94626,0.868089284,47.68075785,9.97E-05,3.719776572,0.203471182,0.500826702,1.962756628,3046.018261,4755.987104
19880,111.6827465,99.90706131,0.220919309,140.1738728,12096.54776,0.868661972,52.6651366,9.99E-05,3.733719693,0.203125469,0.50055332,1.963923224,3122.749372,4852.083911
20917,106.5518478,99.27172006,0.367911913,138.0329214,11886.79073,0.869388536,57.159763,0.000101206,3.758531083,0.203537969,0.498780896,1.99357807,3262.007189,5109.853829
19870,105.3782587,99.26700634,0.406810762,138.3129983,11900.36342,0.869652743,51.79843932,0.000101232,3.756048823,0.203642578,0.500050327,1.971115137,3117.192432,4850.940217
21092,109.9274606,99.52971084,0.271616236,139.5256205,12049.67131,0.867864593,44.06247726,0.000100728,3.684916009,0.203207764,0.5,1.970604969,3310.425943,5182.887351
20091,109.7105171,99.55797988,0.278236435,139.6185981,12021.0566,0.868697427,46.39791063,0.000100674,3.716085899,0.20311293,0.500721716,1.97027833,3149.401789,4897.451093
20146,95.97190509,99.24228799,0.683503958,133.7019456,11911.5836,0.868509878,43.21175765,0.00010135,3.731852542,0.202258847,0.499404348,1.992446079,3144.560481,4925.219461
20177,96.74416415,99.40615141,0.662805293,133.605201,11912.90457,0.86801804,44.05238795,0.00010098,3.757277693,0.202392846,0.500470833,1.968805704,3165.82452,4955.405229
21508,108.2397712,99.50348315,0.322618926,137.9642408,11930.4236,0.868746513,47.676851,0.000100754,3.76781311,0.202967183,0.499814023,1.97655814,3370.440558,5252.526698
19892,108.5028655,99.6358966,0.314971404,137.7796098,11922.23309,0.867685502,50.90792528,0.000100458,3.758332079,0.203164953,0.499447014,1.975541017,3120.667036,4888.712733
19709,100.2273073,99.71380287,0.551643865,134.4088937,12016.61879,0.870516008,57.47287038,0.000100304,3.81394558,0.203483095,0.500329799,1.964202414,3086.234966,4842.655613
20621,98.30274962,100.8792075,0.591177964,135.0999701,12145.38455,0.870568838,62.24375965,9.80E-05,3.843633073,0.202966658,0.49856942,1.996692929,3206.282949,5034.875109
20107,103.6131198,99.08773116,0.460983509,138.1405571,11983.08672,0.868254837,46.64052252,0.000101627,3.704397294,0.20359372,0.499378326,1.974604123,3151.566079,4921.524848
20738,103.1206481,98.97679012,0.476534751,137.8268349,11932.00357,0.868839811,36.48492223,0.000101885,3.637351094,0.203819043,0.499180249,1.968122102,3250.425425,5078.258308
19609,111.407262,100.0701298,0.226453591,137.7472849,11940.60367,0.867152838,55.31036418,9.96E-05,3.747130319,0.203444351,0.500127492,1.962271847,3071.53003,4812.898032
20406,108.8657258,99.75853378,0.303536889,137.9887488,11898.66846,0.867931001,57.92699198,0.000100189,3.781533932,0.202905451,0.49990199,1.949318694,3198.823351,5015.266248
20161,110.2548485,99.63433506,0.264420158,141.0951111,12154.02506,0.867169287,36.73029973,0.000100541,3.696655961,0.202665542,0.500173602,1.975009917,3164.654304,4935.197342
19160,109.6440501,99.54229992,0.281148531,140.6330273,12122.65257,0.867014614,36.24367525,0.000100731,3.638049141,0.203372288,0.500365344,1.975800563,3012.998122,4699.425159
19122,108.4030436,100.6196821,0.314432165,137.8703586,12010.73902,0.868057735,52.086503,9.85E-05,3.840526604,0.203368344,0.499529338,1.944409548,2995.191583,4706.581868
